Project,Sample Year,Observation Date,District,Sub District,Location,ASLProjectType,Gear,Mesh,Period,Run,Sex Determination Method,Card No,Fish Num,Sex,Length,Length Type,Age Fresh,Age Salt,Total Age,Age Error,Aging Structure
George River Escapement,2017,7/16/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,22,10,male,532,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,1,male,736,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,2,male,829,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,3,male,615,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,4,male,558,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,5,male,365,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,6,male,401,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,7,male,642,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,8,male,623,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,9,male,588,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,23,10,male,415,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,24,1,male,509,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/17/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,24,2,male,478,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,1,male,689,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,2,male,667,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,3,male,582,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,4,female,671,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,5,male,519,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,6,male,549,Mid-eye to fork of tail,,,,Regenerated,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,7,male,523,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,8,male,527,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/18/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,25,9,male,581,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/20/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,26,1,male,583,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/20/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,26,2,male,496,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/20/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,26,3,male,605,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/20/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,26,4,male,540,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/21/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,27,1,male,609,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/22/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,28,1,male,596,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/22/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,28,2,female,692,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/22/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,28,3,male,511,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/22/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,28,4,male,583,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/23/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,29,1,male,658,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/23/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,29,2,male,459,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/23/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,29,3,female,724,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/23/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,29,4,male,551,Mid-eye to fork of tail,,,,Regenerated,scale
George River Escapement,2017,7/23/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,29,5,female,836,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/24/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,30,1,male,626,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/24/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,30,2,female,798,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2017,7/24/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,30,3,male,580,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/24/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,30,4,male,571,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/26/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,31,1,male,718,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/26/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,31,2,male,444,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/26/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,31,3,male,541,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/26/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,31,4,female,688,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2017,7/26/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,31,5,male,412,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,7/28/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,32,1,male,667,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/28/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,32,2,male,558,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/28/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,32,3,female,832,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2017,7/28/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,32,4,male,620,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/28/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,32,5,female,728,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2017,7/30/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,33,1,male,507,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,7/30/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,33,2,male,573,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,8/1/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,34,1,male,658,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,8/14/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,35,1,male,621,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,8/14/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,35,2,male,537,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2017,8/14/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,35,3,male,481,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2017,8/14/2017,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,35,4,male,516,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,6/24/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,1,1,male,730,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,6/25/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,2,1,female,815,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,6/26/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,3,1,female,935,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,6/28/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,4,1,female,885,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,6/28/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,4,2,male,740,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,6/29/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,5,1,female,895,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/1/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,6,1,female,835,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/1/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,6,2,male,810,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/1/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,6,3,female,815,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/2/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,7,1,male,645,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/2/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,7,2,male,830,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/2/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,7,3,male,450,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/2/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,7,4,male,690,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/2/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,7,5,female,840,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/2/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,7,6,male,705,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/2/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,7,7,male,595,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,1,male,695,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,2,male,670,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,3,male,455,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,4,male,495,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,5,female,815,Mid-eye to fork of tail,,4,,"no fresh water age, only salt water",scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,6,male,670,Mid-eye to fork of tail,,3,,"no fresh water age, only salt water",scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,7,male,465,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,8,male,710,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,9,male,330,Mid-eye to fork of tail,1,1,3,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,8,10,male,575,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,9,1,female,725,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/3/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,9,2,male,455,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,1,male,675,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,2,male,705,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,3,male,615,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,4,male,565,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,5,male,390,Mid-eye to fork of tail,1,1,3,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,6,male,580,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,7,male,455,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,8,male,825,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,9,male,535,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,10,10,female,690,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,11,1,male,670,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,11,2,female,835,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/4/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,11,3,male,600,Mid-eye to fork of tail,,,,Illegible,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,1,male,445,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,2,male,815,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,3,male,390,Mid-eye to fork of tail,1,1,3,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,4,male,420,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,5,male,400,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,6,male,750,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,7,male,850,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,8,male,615,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,9,male,455,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,12,10,male,494,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,1,male,529,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,2,male,377,Mid-eye to fork of tail,1,1,3,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,3,male,610,Mid-eye to fork of tail,1,3,5,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,4,male,816,Mid-eye to fork of tail,1,4,6,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,5,male,479,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,6,male,577,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,7,male,426,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,8,male,507,Mid-eye to fork of tail,1,2,4,,scale
George River Escapement,2018,7/6/2018,Kuskokwim,,George River,Escapement,Weir,,,Single Run,External,13,9,male,605,Mid-eye to fork of tail,1,2,4,,scale
